,user_id,ab_group,session_id,session_start,session_end,session_date
19839,test_user_69699717,1,1,2023-12-09 11:49:55.430238,2023-12-09 11:50:05.052118,2023-12-09
19840,test_user_69701095,0,1,2023-12-08 20:41:02.058768,2023-12-08 20:41:28.052477,2023-12-08
19841,test_user_69701095,0,2,2023-12-10 20:39:59.743860,2023-12-10 20:45:27.757215,2023-12-10
19842,test_user_69703745,1,1,2023-12-08 18:58:29.994086,2023-12-08 19:13:04.906185,2023-12-08
19843,test_user_69706342,0,1,2023-12-09 11:58:45.829823,2023-12-09 12:02:19.586017,2023-12-09
19844,test_user_69707349,0,1,2023-12-08 19:18:42.571653,2023-12-08 19:52:46.907743,2023-12-08
19845,test_user_69708197,0,1,2023-12-13 20:31:39.663609,2023-12-13 20:33:31.831816,2023-12-13
19846,test_user_69708833,0,1,2023-12-13 10:52:27.632977,2023-12-13 11:21:03.062620,2023-12-13
19847,test_user_69710900,1,1,2023-12-08 19:51:44.121683,2023-12-08 19:53:51.112667,2023-12-08
19848,test_user_69711112,0,1,2023-12-12 06:46:50.538268,2023-12-12 06:47:07.686441,2023-12-12
19849,test_user_69712066,1,1,2023-12-10 20:55:25.305670,2023-12-10 20:55:29.518708,2023-12-10
19850,test_user_69712066,1,2,2023-12-10 21:28:22.259450,2023-12-10 21:34:42.999157,2023-12-10
19851,test_user_69712384,1,1,2023-12-11 13:24:29.003873,2023-12-11 13:24:40.426992,2023-12-11
19852,test_user_69712808,0,1,2023-12-08 19:05:24.972367,2023-12-08 19:06:26.427229,2023-12-08
19853,test_user_69712808,0,2,2023-12-10 19:16:56.548334,2023-12-10 19:21:25.120551,2023-12-10
19854,test_user_69712808,0,3,2023-12-10 20:39:09.945622,2023-12-10 20:39:45.167237,2023-12-10
19855,test_user_69713232,0,1,2023-12-08 19:01:52.342120,2023-12-08 19:02:41.109413,2023-12-08
19856,test_user_69713391,0,1,2023-12-08 19:08:54.192438,2023-12-08 19:18:12.197926,2023-12-08
19857,test_user_69713391,0,2,2023-12-10 19:20:50.089290,2023-12-10 19:21:45.524292,2023-12-10
19858,test_user_69713391,0,3,2023-12-13 19:21:51.273804,2023-12-13 19:27:13.695235,2023-12-13
19859,test_user_69713603,1,1,2023-12-08 20:21:47.953616,2023-12-08 20:21:57.558930,2023-12-08
19860,test_user_69714875,0,1,2023-12-08 18:59:08.277903,2023-12-08 19:13:22.481817,2023-12-08
19861,test_user_69717419,0,1,2023-12-09 12:14:22.789328,2023-12-09 12:16:53.037392,2023-12-09
19862,test_user_69717419,0,2,2023-12-09 13:56:02.439557,2023-12-09 14:48:38.156982,2023-12-09
19863,test_user_69718691,0,1,2023-12-08 20:37:10.221679,2023-12-08 20:37:10.627803,2023-12-08
19864,test_user_69718850,0,1,2023-12-08 20:15:34.097104,2023-12-08 20:15:39.883153,2023-12-08
19865,test_user_69718850,0,2,2023-12-09 13:22:20.199657,2023-12-09 13:22:27.099298,2023-12-09
19866,test_user_69719009,0,1,2023-12-08 19:11:06.376311,2023-12-08 19:13:51.708849,2023-12-08
19867,test_user_69719221,1,1,2023-12-08 19:42:33.517253,2023-12-08 20:20:29.258043,2023-12-08
19868,test_user_69720228,1,1,2023-12-08 19:00:57.034520,2023-12-08 19:11:33.003479,2023-12-08
19869,test_user_69722136,0,1,2023-12-11 18:06:43.145798,2023-12-11 18:07:32.879888,2023-12-11
19870,test_user_69722348,0,1,2023-12-08 19:01:17.988603,2023-12-08 19:18:35.592170,2023-12-08
19871,test_user_69722719,0,1,2023-12-08 19:52:20.471906,2023-12-08 20:18:20.170388,2023-12-08
19872,test_user_69722878,1,1,2023-12-08 19:53:41.472486,2023-12-08 19:59:03.399895,2023-12-08
19873,test_user_69723991,0,1,2023-12-08 19:00:38.027420,2023-12-08 19:11:39.745735,2023-12-08
19874,test_user_69725316,0,1,2023-12-08 19:08:08.771261,2023-12-08 20:05:08.260962,2023-12-08
19875,test_user_69731782,1,1,2023-12-08 19:08:46.520964,2023-12-08 19:08:51.717671,2023-12-08
19876,test_user_69732683,1,1,2023-12-08 20:47:48.705218,2023-12-08 20:51:07.072933,2023-12-08
19877,test_user_69732895,0,1,2023-12-08 19:26:04.443933,2023-12-08 19:59:35.285467,2023-12-08
19878,test_user_69733001,0,1,2023-12-08 19:31:54.903446,2023-12-08 19:32:04.113666,2023-12-08
19879,test_user_69734538,0,1,2023-12-12 19:52:10.680751,2023-12-12 19:53:34.257275,2023-12-12
19880,test_user_69735333,1,1,2023-12-08 19:08:46.783596,2023-12-08 19:12:17.279947,2023-12-08
19881,test_user_69737877,0,1,2023-12-08 19:38:45.274054,2023-12-08 19:38:45.274054,2023-12-08
19882,test_user_69740898,0,1,2023-12-08 19:19:58.803487,2023-12-08 19:21:07.798227,2023-12-08
19883,test_user_69740898,0,2,2023-12-08 20:03:59.841499,2023-12-08 20:04:53.770385,2023-12-08
19884,test_user_69740898,0,3,2023-12-08 20:35:33.159177,2023-12-08 20:38:10.536569,2023-12-08
19885,test_user_69740951,1,1,2023-12-10 19:29:36.696822,2023-12-10 19:54:05.905205,2023-12-10
19886,test_user_69740951,1,2,2023-12-11 17:53:39.398365,2023-12-11 18:00:01.640386,2023-12-11
19887,test_user_69742488,0,1,2023-12-08 19:33:11.256026,2023-12-08 19:41:43.898268,2023-12-08
19888,test_user_69743071,0,1,2023-12-08 19:13:37.066633,2023-12-08 19:13:37.066633,2023-12-08
19889,test_user_69743442,1,1,2023-12-08 18:59:13.762112,2023-12-08 18:59:42.441321,2023-12-08
19890,test_user_69743442,1,2,2023-12-11 15:11:14.902467,2023-12-11 15:12:37.687756,2023-12-11
19891,test_user_69743707,0,1,2023-12-08 18:58:10.510823,2023-12-08 19:01:29.969226,2023-12-08
19892,test_user_69743707,0,2,2023-12-14 11:04:27.758918,2023-12-14 11:09:23.002993,2023-12-14
19893,test_user_69744078,0,1,2023-12-08 19:03:32.293302,2023-12-08 20:48:22.827945,2023-12-08
19894,test_user_69744131,0,1,2023-12-08 19:50:45.562196,2023-12-08 19:55:08.868047,2023-12-08
19895,test_user_69744343,1,1,2023-12-10 19:53:21.425733,2023-12-10 19:53:51.837038,2023-12-10
19896,test_user_69746410,1,1,2023-12-10 05:29:37.112810,2023-12-10 05:34:51.050022,2023-12-10
19897,test_user_69747205,0,1,2023-12-09 13:35:32.962083,2023-12-09 13:37:00.700548,2023-12-09
19898,test_user_69747205,0,2,2023-12-12 18:23:47.008680,2023-12-12 18:24:59.023044,2023-12-12
19899,test_user_69748106,1,1,2023-12-08 20:26:48.456324,2023-12-08 20:27:06.363772,2023-12-08
19900,test_user_69748795,0,1,2023-12-08 19:50:06.828261,2023-12-08 20:11:24.461374,2023-12-08
19901,test_user_69749272,1,1,2023-12-10 05:09:23.060316,2023-12-10 05:16:28.647458,2023-12-10
19902,test_user_69749378,0,1,2023-12-09 11:59:12.724430,2023-12-09 12:45:26.146425,2023-12-09
19903,test_user_69749378,0,2,2023-12-09 13:51:26.343481,2023-12-09 13:57:46.876729,2023-12-09
19904,test_user_69750332,1,1,2023-12-10 04:01:52.044443,2023-12-10 04:05:56.967174,2023-12-10
19905,test_user_69751021,0,1,2023-12-08 18:58:06.546538,2023-12-08 19:02:42.152623,2023-12-08
19906,test_user_69751021,0,2,2023-12-08 19:35:31.299546,2023-12-08 19:35:51.471274,2023-12-08
19907,test_user_69751021,0,3,2023-12-08 20:42:17.733018,2023-12-08 20:45:41.899367,2023-12-08
19908,test_user_69751021,0,4,2023-12-10 03:01:48.236198,2023-12-10 03:02:09.803131,2023-12-10
19909,test_user_69751021,0,5,2023-12-10 21:33:05.260844,2023-12-10 21:44:41.935340,2023-12-10
19910,test_user_6975118,0,1,2023-12-09 12:00:20.792358,2023-12-09 12:44:43.233256,2023-12-09
19911,test_user_6975118,0,2,2023-12-14 12:33:39.325680,2023-12-14 13:11:30.144116,2023-12-14
19912,test_user_69751657,0,1,2023-12-09 14:15:10.709072,2023-12-09 14:15:10.709072,2023-12-09
19913,test_user_69751657,0,2,2023-12-10 19:58:12.881027,2023-12-10 19:58:19.884662,2023-12-10
19914,test_user_69751657,0,3,2023-12-12 19:00:47.561940,2023-12-12 19:00:47.561940,2023-12-12
19915,test_user_69752505,0,1,2023-12-08 19:34:53.305850,2023-12-08 19:48:44.019329,2023-12-08
19916,test_user_69754572,1,1,2023-12-08 19:40:13.483291,2023-12-08 19:40:13.483291,2023-12-08
19917,test_user_69754678,0,1,2023-12-08 18:58:31.633424,2023-12-08 20:11:05.229613,2023-12-08
19918,test_user_69754731,1,1,2023-12-11 17:48:18.628427,2023-12-11 17:49:25.070404,2023-12-11
19919,test_user_69755155,1,1,2023-12-08 20:26:35.657237,2023-12-08 20:50:13.532931,2023-12-08
19920,test_user_69755155,1,2,2023-12-10 03:15:39.310578,2023-12-10 03:16:01.615755,2023-12-10
19921,test_user_69756851,0,1,2023-12-08 18:59:40.329203,2023-12-08 19:40:33.225911,2023-12-08
19922,test_user_69757487,0,1,2023-12-08 20:31:23.072806,2023-12-08 20:32:26.769506,2023-12-08
19923,test_user_69757593,0,1,2023-12-11 14:49:31.529927,2023-12-11 14:49:58.154833,2023-12-11
19924,test_user_69759236,1,1,2023-12-08 19:09:59.986631,2023-12-08 19:21:34.020155,2023-12-08
19925,test_user_69760243,0,1,2023-12-08 19:08:19.785462,2023-12-08 19:08:20.351577,2023-12-08
19926,test_user_69760614,0,1,2023-12-11 14:03:00.240934,2023-12-11 14:05:38.273857,2023-12-11
19927,test_user_69760720,1,1,2023-12-10 20:06:40.355451,2023-12-10 20:09:07.371190,2023-12-10
19928,test_user_69760773,1,1,2023-12-11 19:02:26.856366,2023-12-11 19:02:49.744724,2023-12-11
19929,test_user_69761409,0,1,2023-12-08 19:39:42.077979,2023-12-08 19:39:48.398197,2023-12-08
19930,test_user_69762098,1,1,2023-12-08 20:13:55.560582,2023-12-08 20:49:23.396599,2023-12-08
19931,test_user_69762363,1,1,2023-12-08 20:47:39.600605,2023-12-08 20:49:09.061968,2023-12-08
19932,test_user_69762681,0,1,2023-12-08 19:14:28.339217,2023-12-08 19:21:50.054129,2023-12-08
19933,test_user_69762734,0,1,2023-12-09 12:05:13.493582,2023-12-09 12:06:10.648796,2023-12-09
19934,test_user_69763158,0,1,2023-12-11 15:00:28.974921,2023-12-11 15:03:57.409558,2023-12-11
19935,test_user_69763317,1,1,2023-12-08 19:39:38.284204,2023-12-08 19:47:00.505362,2023-12-08
19936,test_user_69764112,1,1,2023-12-08 19:10:09.893499,2023-12-08 19:16:04.431050,2023-12-08
19937,test_user_69764907,1,1,2023-12-11 13:47:57.381132,2023-12-11 13:48:24.571828,2023-12-11
19938,test_user_69764907,1,2,2023-12-11 14:33:56.366838,2023-12-11 14:33:59.851965,2023-12-11
19939,test_user_69765013,0,1,2023-12-09 12:43:28.862744,2023-12-09 12:43:38.574897,2023-12-09
19940,test_user_69765437,1,1,2023-12-08 19:08:07.516034,2023-12-08 19:08:07.516034,2023-12-08
19941,test_user_69766497,1,1,2023-12-11 14:35:44.496799,2023-12-11 14:48:09.412697,2023-12-11
19942,test_user_69766497,1,2,2023-12-12 07:22:58.199804,2023-12-12 07:23:04.382893,2023-12-12
19943,test_user_69766603,1,1,2023-12-08 18:58:39.635408,2023-12-08 20:48:16.541041,2023-12-08
19944,test_user_69767133,0,1,2023-12-14 12:10:35.086310,2023-12-14 12:10:35.086310,2023-12-14
19945,test_user_69767239,1,1,2023-12-08 20:43:09.081024,2023-12-08 20:43:22.803849,2023-12-08
19946,test_user_69767345,1,1,2023-12-08 19:23:48.315461,2023-12-08 19:39:56.719851,2023-12-08
19947,test_user_69767398,1,1,2023-12-08 18:58:15.917471,2023-12-08 18:58:15.917471,2023-12-08
19948,test_user_69767875,1,1,2023-12-08 19:56:37.493919,2023-12-08 19:56:45.569709,2023-12-08
19949,test_user_69768511,1,1,2023-12-08 20:05:31.837663,2023-12-08 20:05:31.880072,2023-12-08
19950,test_user_69768511,1,2,2023-12-10 06:11:51.359624,2023-12-10 06:11:51.359624,2023-12-10
19951,test_user_69768670,1,1,2023-12-08 18:58:07.219817,2023-12-08 19:13:22.990801,2023-12-08
19952,test_user_69769041,0,1,2023-12-08 20:27:14.859160,2023-12-08 20:50:44.980515,2023-12-08
19953,test_user_69769041,0,2,2023-12-12 09:16:59.036055,2023-12-12 09:29:44.636227,2023-12-12
19954,test_user_69769359,1,1,2023-12-08 19:20:28.806883,2023-12-08 19:47:29.433227,2023-12-08
19955,test_user_69769783,1,1,2023-12-08 19:08:25.676422,2023-12-08 19:09:01.543051,2023-12-08
19956,test_user_69769995,0,1,2023-12-08 18:58:13.596311,2023-12-08 19:00:47.778991,2023-12-08
19957,test_user_69770843,0,1,2023-12-08 19:22:19.636333,2023-12-08 19:24:27.651418,2023-12-08
19958,test_user_69770843,0,2,2023-12-10 19:13:25.307304,2023-12-10 20:08:13.453713,2023-12-10
19959,test_user_69770843,0,3,2023-12-10 21:15:11.248990,2023-12-10 21:15:11.248990,2023-12-10
19960,test_user_69770896,0,1,2023-12-14 13:07:37.422675,2023-12-14 13:09:08.552402,2023-12-14
19961,test_user_69772221,0,1,2023-12-11 17:34:17.351564,2023-12-11 17:35:28.684567,2023-12-11
19962,test_user_69772221,0,2,2023-12-14 11:27:57.989980,2023-12-14 11:32:25.808056,2023-12-14
19963,test_user_69772274,1,1,2023-12-08 18:58:15.779357,2023-12-08 18:58:15.779357,2023-12-08
19964,test_user_69772274,1,2,2023-12-08 19:30:28.396457,2023-12-08 19:30:28.396457,2023-12-08
19965,test_user_69772433,1,1,2023-12-08 20:39:57.635026,2023-12-08 20:50:55.084126,2023-12-08
19966,test_user_69772539,1,1,2023-12-08 19:07:02.219614,2023-12-08 20:47:00.575125,2023-12-08
19967,test_user_69772698,0,1,2023-12-08 18:59:31.648140,2023-12-08 19:12:06.134876,2023-12-08
19968,test_user_6977291,1,1,2023-12-02 10:20:36.909717,2023-12-02 10:25:04.352476,2023-12-02
19969,test_user_6977291,1,2,2023-12-04 08:06:06.520437,2023-12-04 08:25:00.149716,2023-12-04
19970,test_user_69773069,0,1,2023-12-08 19:07:44.463758,2023-12-08 19:07:50.662334,2023-12-08
19971,test_user_69773175,1,1,2023-12-08 18:59:15.110554,2023-12-08 18:59:15.266798,2023-12-08
19972,test_user_69773228,1,1,2023-12-08 19:38:35.169957,2023-12-08 19:39:33.083596,2023-12-08
19973,test_user_69773758,1,1,2023-12-08 18:58:26.322853,2023-12-08 19:01:16.476848,2023-12-08
19974,test_user_69773864,1,1,2023-12-09 11:52:45.189096,2023-12-09 11:52:57.885864,2023-12-09
19975,test_user_69774023,1,1,2023-12-10 06:09:11.200930,2023-12-10 06:30:30.276902,2023-12-10
19976,test_user_69774288,1,1,2023-12-11 18:26:04.532011,2023-12-11 18:26:42.004552,2023-12-11
19977,test_user_69774394,0,1,2023-12-08 19:04:46.270133,2023-12-08 19:16:00.212086,2023-12-08
19978,test_user_69774447,1,1,2023-12-08 19:00:45.717718,2023-12-08 19:10:35.899650,2023-12-08
19979,test_user_69774659,0,1,2023-12-08 19:10:59.754442,2023-12-08 19:23:56.570922,2023-12-08
19980,test_user_69774818,0,1,2023-12-08 19:02:37.276679,2023-12-08 19:30:42.229864,2023-12-08
19981,test_user_69775136,1,1,2023-12-08 20:46:01.465897,2023-12-08 20:49:49.679766,2023-12-08
19982,test_user_69775136,1,2,2023-12-13 20:08:25.355511,2023-12-13 20:23:54.257523,2023-12-13
19983,test_user_69775295,0,1,2023-12-08 18:58:16.977435,2023-12-08 18:59:39.279154,2023-12-08
19984,test_user_69775666,0,1,2023-12-08 18:58:22.958171,2023-12-08 18:58:22.958171,2023-12-08
19985,test_user_69775666,0,2,2023-12-08 19:29:54.347061,2023-12-08 19:30:08.235472,2023-12-08
19986,test_user_69775772,1,1,2023-12-08 19:33:09.257450,2023-12-08 19:33:13.688843,2023-12-08
19987,test_user_69775931,1,1,2023-12-08 18:58:39.416860,2023-12-08 19:37:15.187105,2023-12-08
19988,test_user_69775931,1,2,2023-12-12 19:30:05.209439,2023-12-12 19:33:41.707323,2023-12-12
19989,test_user_69775984,1,1,2023-12-08 18:58:35.805852,2023-12-08 18:59:30.056718,2023-12-08
19990,test_user_69776408,1,1,2023-12-08 19:04:37.093012,2023-12-08 19:05:24.756382,2023-12-08
19991,test_user_69776461,0,1,2023-12-08 18:58:23.097691,2023-12-08 20:05:45.172728,2023-12-08
19992,test_user_69776779,1,1,2023-12-08 20:10:46.616297,2023-12-08 20:10:46.668849,2023-12-08
19993,test_user_69776832,1,1,2023-12-08 18:58:28.939043,2023-12-08 19:50:47.545858,2023-12-08
19994,test_user_69776938,0,1,2023-12-08 19:01:32.272906,2023-12-08 19:59:54.472191,2023-12-08
19995,test_user_69777203,0,1,2023-12-08 19:00:29.269235,2023-12-08 19:04:39.241831,2023-12-08
19996,test_user_69777415,0,1,2023-12-10 07:48:13.171494,2023-12-10 07:48:39.754094,2023-12-10
19997,test_user_69777574,1,1,2023-12-08 19:05:37.971081,2023-12-08 19:09:12.370653,2023-12-08
19998,test_user_69777574,1,2,2023-12-08 19:47:18.442447,2023-12-08 19:47:52.891342,2023-12-08
19999,test_user_69777680,1,1,2023-12-08 19:07:23.622191,2023-12-08 19:51:41.336042,2023-12-08
20000,test_user_69777839,1,1,2023-12-08 19:02:56.104456,2023-12-08 19:08:53.728050,2023-12-08
20001,test_user_69777839,1,2,2023-12-11 18:45:38.975837,2023-12-11 18:46:24.679231,2023-12-11
20002,test_user_69777945,0,1,2023-12-08 18:59:47.319830,2023-12-08 19:10:31.872372,2023-12-08
20003,test_user_69777998,1,1,2023-12-08 19:03:22.373446,2023-12-08 19:03:38.485023,2023-12-08
20004,test_user_69777998,1,2,2023-12-08 19:36:18.644121,2023-12-08 19:43:11.377012,2023-12-08
20005,test_user_69778051,0,1,2023-12-13 09:14:23.759567,2023-12-13 09:14:37.738915,2023-12-13
20006,test_user_69778104,1,1,2023-12-08 19:38:37.094713,2023-12-08 19:39:54.418693,2023-12-08
20007,test_user_69778369,0,1,2023-12-08 18:58:15.018438,2023-12-08 18:58:15.083547,2023-12-08
20008,test_user_69778528,1,1,2023-12-08 18:58:07.200414,2023-12-08 19:01:53.847807,2023-12-08
20009,test_user_69778740,0,1,2023-12-08 18:58:04.910691,2023-12-08 19:40:43.547429,2023-12-08
20010,test_user_69778793,1,1,2023-12-08 18:59:30.584757,2023-12-08 18:59:51.349316,2023-12-08
20011,test_user_69778846,0,1,2023-12-08 20:44:48.476155,2023-12-08 20:44:48.476155,2023-12-08
20012,test_user_69778899,0,1,2023-12-08 18:58:06.238651,2023-12-08 19:03:58.159655,2023-12-08
20013,test_user_69778952,0,1,2023-12-08 18:58:35.369419,2023-12-08 19:05:40.544114,2023-12-08
20014,test_user_69779058,1,1,2023-12-08 18:58:08.638336,2023-12-08 19:00:09.064681,2023-12-08
20015,test_user_69779111,1,1,2023-12-08 18:58:06.732128,2023-12-08 19:00:57.459805,2023-12-08
20016,test_user_69779164,1,1,2023-12-08 18:58:15.647519,2023-12-08 19:04:30.771383,2023-12-08
20017,test_user_69779164,1,2,2023-12-08 20:23:32.093810,2023-12-08 20:24:34.531235,2023-12-08
20018,test_user_69779164,1,3,2023-12-11 18:34:19.939241,2023-12-11 18:55:10.704807,2023-12-11
20019,test_user_69779217,0,1,2023-12-08 18:58:18.329679,2023-12-08 19:12:22.225461,2023-12-08
20020,test_user_69779270,0,1,2023-12-08 18:58:16.144035,2023-12-08 19:32:40.522225,2023-12-08
20021,test_user_69779323,1,1,2023-12-08 18:58:17.596160,2023-12-08 19:04:39.354818,2023-12-08
20022,test_user_69779376,0,1,2023-12-08 18:59:13.363224,2023-12-08 19:01:01.568797,2023-12-08
20023,test_user_69779429,1,1,2023-12-08 18:59:55.124318,2023-12-08 19:01:24.562217,2023-12-08
20024,test_user_69779429,1,2,2023-12-09 11:53:36.849680,2023-12-09 11:53:37.113977,2023-12-09
20025,test_user_69779482,1,1,2023-12-08 18:59:44.149494,2023-12-08 19:01:01.935019,2023-12-08
20026,test_user_69779535,1,1,2023-12-08 19:00:04.848860,2023-12-08 19:01:45.003333,2023-12-08
20027,test_user_69779588,0,1,2023-12-08 19:00:17.912824,2023-12-08 19:01:24.416206,2023-12-08
20028,test_user_69779694,1,1,2023-12-08 19:00:47.162861,2023-12-08 19:05:21.289737,2023-12-08
20029,test_user_69779747,0,1,2023-12-08 19:00:51.018369,2023-12-08 19:35:01.802887,2023-12-08
20030,test_user_69779853,0,1,2023-12-08 19:01:22.588856,2023-12-08 19:03:15.683057,2023-12-08
20031,test_user_69779906,0,1,2023-12-08 19:01:29.077820,2023-12-08 19:01:56.178205,2023-12-08
20032,test_user_69779959,1,1,2023-12-08 19:01:45.201916,2023-12-08 19:04:46.576801,2023-12-08
20033,test_user_69780012,1,1,2023-12-08 19:02:09.662254,2023-12-08 19:03:19.353152,2023-12-08
20034,test_user_69780118,1,1,2023-12-08 19:02:29.117368,2023-12-08 19:03:26.690041,2023-12-08
20035,test_user_69780118,1,2,2023-12-10 07:03:28.216974,2023-12-10 07:04:12.133985,2023-12-10
20036,test_user_69780171,0,1,2023-12-08 19:02:30.348522,2023-12-08 19:06:02.273701,2023-12-08
20037,test_user_69780277,0,1,2023-12-08 19:03:15.003026,2023-12-08 19:35:54.324610,2023-12-08
20038,test_user_69780436,0,1,2023-12-08 19:03:44.081661,2023-12-08 19:10:08.938858,2023-12-08
20039,test_user_69780489,0,1,2023-12-08 19:04:15.476959,2023-12-08 19:29:04.523801,2023-12-08
20040,test_user_69780542,0,1,2023-12-08 19:04:14.939464,2023-12-08 19:06:03.608381,2023-12-08
20041,test_user_69780595,1,1,2023-12-08 19:04:40.165208,2023-12-08 19:05:00.015405,2023-12-08
20042,test_user_69780701,1,1,2023-12-08 19:05:29.190247,2023-12-08 19:06:16.435048,2023-12-08
20043,test_user_69780754,1,1,2023-12-08 19:05:34.349390,2023-12-08 19:14:40.350148,2023-12-08
20044,test_user_69780807,1,1,2023-12-08 19:05:53.831961,2023-12-08 20:40:56.467736,2023-12-08
20045,test_user_69780913,1,1,2023-12-08 19:07:34.503586,2023-12-08 19:23:54.887171,2023-12-08
20046,test_user_69780966,0,1,2023-12-08 19:08:22.726619,2023-12-08 19:11:15.874617,2023-12-08
20047,test_user_69781019,0,1,2023-12-08 19:08:48.654614,2023-12-08 19:11:10.061105,2023-12-08
20048,test_user_69781072,1,1,2023-12-08 19:08:42.368691,2023-12-08 19:11:43.852525,2023-12-08
20049,test_user_69781125,0,1,2023-12-08 19:08:45.275879,2023-12-08 19:53:33.952175,2023-12-08
20050,test_user_69781178,1,1,2023-12-08 19:08:52.146779,2023-12-08 19:10:26.385726,2023-12-08
20051,test_user_69781231,0,1,2023-12-08 19:09:35.055932,2023-12-08 19:46:20.948087,2023-12-08
20052,test_user_69781284,1,1,2023-12-08 19:09:38.256513,2023-12-08 19:10:50.292451,2023-12-08
20053,test_user_69781337,0,1,2023-12-08 19:09:39.297769,2023-12-08 19:12:14.841572,2023-12-08
20054,test_user_69781390,1,1,2023-12-08 19:10:29.205408,2023-12-08 19:11:46.221893,2023-12-08
20055,test_user_69781443,0,1,2023-12-08 19:10:40.536194,2023-12-08 19:10:50.764683,2023-12-08
20056,test_user_69781549,0,1,2023-12-08 19:10:52.714286,2023-12-08 19:54:21.853235,2023-12-08
20057,test_user_69781602,0,1,2023-12-08 19:11:05.691930,2023-12-08 19:11:57.219490,2023-12-08
20058,test_user_69781708,0,1,2023-12-08 19:13:02.491988,2023-12-08 19:15:09.156464,2023-12-08
20059,test_user_69781867,0,1,2023-12-08 19:14:05.342251,2023-12-08 19:22:28.708473,2023-12-08
20060,test_user_69781973,1,1,2023-12-08 19:14:32.945415,2023-12-08 19:18:32.440074,2023-12-08
20061,test_user_69782026,1,1,2023-12-08 19:15:09.949598,2023-12-08 19:16:29.715943,2023-12-08
20062,test_user_69782079,0,1,2023-12-08 19:15:22.160209,2023-12-08 19:17:57.976906,2023-12-08
20063,test_user_69782079,0,2,2023-12-10 06:55:11.825487,2023-12-10 06:55:44.957589,2023-12-10
20064,test_user_69782132,0,1,2023-12-08 19:15:30.478215,2023-12-08 19:18:21.946612,2023-12-08
20065,test_user_69782185,0,1,2023-12-08 19:15:39.974784,2023-12-08 19:21:15.456080,2023-12-08
20066,test_user_69782238,1,1,2023-12-08 19:16:23.618951,2023-12-08 19:19:03.221486,2023-12-08
20067,test_user_69782291,0,1,2023-12-08 19:16:25.519748,2023-12-08 19:32:43.308185,2023-12-08
20068,test_user_69782344,0,1,2023-12-08 19:16:32.408723,2023-12-08 19:17:21.369232,2023-12-08
20069,test_user_69782450,1,1,2023-12-08 19:18:40.863281,2023-12-08 19:27:25.690195,2023-12-08
20070,test_user_69782503,0,1,2023-12-08 19:19:37.549296,2023-12-08 19:21:46.997187,2023-12-08
20071,test_user_69782556,0,1,2023-12-08 19:18:59.159200,2023-12-08 19:20:23.490896,2023-12-08
20072,test_user_69782609,1,1,2023-12-08 19:19:21.675466,2023-12-08 19:19:34.275024,2023-12-08
20073,test_user_69782662,0,1,2023-12-08 19:19:27.359871,2023-12-08 19:19:31.953811,2023-12-08
20074,test_user_69782715,0,1,2023-12-08 19:19:51.517594,2023-12-08 19:28:47.747977,2023-12-08
20075,test_user_69782768,0,1,2023-12-08 19:19:57.114079,2023-12-08 19:23:35.983154,2023-12-08
20076,test_user_69782768,0,2,2023-12-08 20:49:52.216334,2023-12-08 20:49:52.216334,2023-12-08
20077,test_user_69782821,1,1,2023-12-08 19:20:49.487064,2023-12-08 19:26:10.222341,2023-12-08
20078,test_user_69782874,0,1,2023-12-08 19:21:27.090935,2023-12-08 19:22:36.886111,2023-12-08
20079,test_user_69782927,0,1,2023-12-08 19:21:59.644709,2023-12-08 20:17:08.323823,2023-12-08
20080,test_user_69782980,0,1,2023-12-08 19:22:23.901362,2023-12-08 19:25:16.204247,2023-12-08
20081,test_user_69783033,1,1,2023-12-08 19:22:34.804981,2023-12-08 19:23:22.252577,2023-12-08
20082,test_user_69783245,0,1,2023-12-08 19:24:58.125897,2023-12-08 19:28:30.651534,2023-12-08
20083,test_user_69783351,0,1,2023-12-08 19:25:20.533120,2023-12-08 19:28:44.974743,2023-12-08
20084,test_user_69783404,1,1,2023-12-08 19:25:30.484887,2023-12-08 19:31:33.127355,2023-12-08
20085,test_user_69783510,1,1,2023-12-08 19:25:36.760344,2023-12-08 19:28:18.780642,2023-12-08
20086,test_user_69783616,1,1,2023-12-08 19:25:43.447516,2023-12-08 19:27:51.486379,2023-12-08
20087,test_user_69783722,0,1,2023-12-08 19:26:15.551272,2023-12-08 19:26:21.776484,2023-12-08
20088,test_user_69783775,0,1,2023-12-08 19:26:19.271263,2023-12-08 19:26:22.366740,2023-12-08
20089,test_user_69783828,1,1,2023-12-08 19:26:35.914499,2023-12-08 19:27:47.491397,2023-12-08
20090,test_user_69783881,1,1,2023-12-08 19:27:42.785387,2023-12-08 19:28:19.804241,2023-12-08
20091,test_user_69783934,1,1,2023-12-08 19:27:47.946441,2023-12-08 20:22:00.452381,2023-12-08
20092,test_user_69783987,1,1,2023-12-08 19:27:55.831576,2023-12-08 20:08:45.152972,2023-12-08
20093,test_user_69784040,1,1,2023-12-08 19:28:55.132839,2023-12-08 20:34:30.744993,2023-12-08
20094,test_user_69784093,1,1,2023-12-08 19:29:41.702623,2023-12-08 19:39:52.232044,2023-12-08
20095,test_user_69784146,0,1,2023-12-08 19:29:38.660965,2023-12-08 19:37:03.274094,2023-12-08
20096,test_user_69784252,0,1,2023-12-08 19:30:38.489794,2023-12-08 19:32:44.597976,2023-12-08
